activity_uuid,user_id,external_activity_id,abandoned,historical_completion_rate,historical_abandonment_rate,historical_avg_pause_count,historical_avg_duration,difficulty_level,activity_abandonment_rate,avg_pauses_activity,hour_of_day,day_of_week,days_since_last_activity,avg_days_between_sessions,current_pause_count,cluster_completion_rate,cluster_abandonment_rate,avg_frustration,avg_visual_fatigue,distraction_events_per_hour
act_1084_5216,1084,105,1,0.2553,0.7447,7.5106,17062.1064,2,0.3338,4.6718,9,7,0,3,9,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1084_5217,1084,106,1,0.2553,0.7447,7.5106,17062.1064,2,0.3516,4.8132,9,7,0,3,5,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1084_5218,1084,102,1,0.2553,0.7447,7.5106,17062.1064,3,0.3245,4.6546,9,7,0,3,5,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1084_5219,1084,108,0,0.2553,0.7447,7.5106,17062.1064,4,0.3287,4.6322,8,7,0,3,5,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1084_5191,1084,103,1,0.2553,0.7447,7.5106,17062.1064,1,0.3628,4.7655,9,4,0,3,5,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1084_5188,1084,102,1,0.2553,0.7447,7.5106,17062.1064,3,0.3245,4.6546,9,4,0,3,6,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1084_5189,1084,104,1,0.2553,0.7447,7.5106,17062.1064,2,0.3437,4.8056,9,4,0,3,8,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1084_5187,1084,101,1,0.2553,0.7447,7.5106,17062.1064,1,0.3567,4.7353,8,4,0,3,8,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1084_5190,1084,107,1,0.2553,0.7447,7.5106,17062.1064,3,0.3758,4.7893,8,4,0,3,5,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1084_5221,1084,108,1,0.2553,0.7447,7.5106,17062.1064,4,0.3287,4.6322,9,1,0,3,10,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1084_5222,1084,102,0,0.2553,0.7447,7.5106,17062.1064,3,0.3245,4.6546,9,1,0,3,10,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1084_5223,1084,107,1,0.2553,0.7447,7.5106,17062.1064,3,0.3758,4.7893,9,1,0,3,9,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1084_5220,1084,103,0,0.2553,0.7447,7.5106,17062.1064,1,0.3628,4.7655,8,1,0,3,7,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1084_5181,1084,107,1,0.2553,0.7447,7.5106,17062.1064,3,0.3758,4.7893,9,7,0,3,10,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1084_5207,1084,107,1,0.2553,0.7447,7.5106,17062.1064,3,0.3758,4.7893,9,7,0,3,5,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1084_5177,1084,103,0,0.2553,0.7447,7.5106,17062.1064,1,0.3628,4.7655,9,7,0,3,6,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1084_5178,1084,104,1,0.2553,0.7447,7.5106,17062.1064,2,0.3437,4.8056,9,7,0,3,6,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1084_5209,1084,106,1,0.2553,0.7447,7.5106,17062.1064,2,0.3516,4.8132,9,7,0,3,8,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1084_5179,1084,108,1,0.2553,0.7447,7.5106,17062.1064,4,0.3287,4.6322,9,7,0,3,9,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1084_5182,1084,106,1,0.2553,0.7447,7.5106,17062.1064,2,0.3516,4.8132,8,7,0,3,6,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1084_5208,1084,102,1,0.2553,0.7447,7.5106,17062.1064,3,0.3245,4.6546,8,7,0,3,7,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1084_5180,1084,101,0,0.2553,0.7447,7.5106,17062.1064,1,0.3567,4.7353,8,7,0,3,7,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1084_5206,1084,103,1,0.2553,0.7447,7.5106,17062.1064,1,0.3628,4.7655,8,7,0,3,9,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1084_5196,1084,101,1,0.2553,0.7447,7.5106,17062.1064,1,0.3567,4.7353,9,5,0,3,6,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1084_5195,1084,102,0,0.2553,0.7447,7.5106,17062.1064,3,0.3245,4.6546,9,5,0,3,10,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1084_5194,1084,105,1,0.2553,0.7447,7.5106,17062.1064,2,0.3338,4.6718,9,5,0,3,10,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1084_5192,1084,108,1,0.2553,0.7447,7.5106,17062.1064,4,0.3287,4.6322,9,5,0,3,6,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1084_5197,1084,107,1,0.2553,0.7447,7.5106,17062.1064,3,0.3758,4.7893,9,5,0,3,8,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1084_5193,1084,103,0,0.2553,0.7447,7.5106,17062.1064,1,0.3628,4.7655,8,5,0,3,6,0.5647896195876111,0.4352103804123889,0.3939386951879055,0.2937,0.0273
act_1085_5239,1085,102,1,0.4194,0.5806,7.1935,5854.8065,3,0.3245,4.6546,9,3,0,3,7,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5237,1085,103,0,0.4194,0.5806,7.1935,5854.8065,1,0.3628,4.7655,9,3,0,3,9,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5238,1085,107,1,0.4194,0.5806,7.1935,5854.8065,3,0.3758,4.7893,8,3,0,3,5,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5248,1085,108,0,0.4194,0.5806,7.1935,5854.8065,4,0.3287,4.6322,9,1,0,3,8,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5247,1085,106,0,0.4194,0.5806,7.1935,5854.8065,2,0.3516,4.8132,9,1,0,3,7,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5246,1085,102,0,0.4194,0.5806,7.1935,5854.8065,3,0.3245,4.6546,9,1,0,3,10,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5249,1085,107,1,0.4194,0.5806,7.1935,5854.8065,3,0.3758,4.7893,8,1,0,3,8,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5225,1085,104,1,0.4194,0.5806,7.1935,5854.8065,2,0.3437,4.8056,9,7,0,3,8,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5236,1085,101,1,0.4194,0.5806,7.1935,5854.8065,1,0.3567,4.7353,9,7,0,3,9,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5224,1085,103,1,0.4194,0.5806,7.1935,5854.8065,1,0.3628,4.7655,9,7,0,3,7,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5234,1085,103,1,0.4194,0.5806,7.1935,5854.8065,1,0.3628,4.7655,9,7,0,3,7,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5226,1085,102,0,0.4194,0.5806,7.1935,5854.8065,3,0.3245,4.6546,9,7,0,3,6,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5235,1085,102,1,0.4194,0.5806,7.1935,5854.8065,3,0.3245,4.6546,9,7,0,3,8,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5250,1085,105,1,0.4194,0.5806,7.1935,5854.8065,2,0.3338,4.6718,9,6,0,3,6,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5252,1085,104,1,0.4194,0.5806,7.1935,5854.8065,2,0.3437,4.8056,9,6,0,3,5,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5254,1085,102,1,0.4194,0.5806,7.1935,5854.8065,3,0.3245,4.6546,9,6,0,3,5,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5251,1085,107,0,0.4194,0.5806,7.1935,5854.8065,3,0.3758,4.7893,9,6,0,3,7,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5253,1085,106,1,0.4194,0.5806,7.1935,5854.8065,2,0.3516,4.8132,8,6,0,3,8,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5233,1085,106,0,0.4194,0.5806,7.1935,5854.8065,2,0.3516,4.8132,9,6,0,3,7,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5232,1085,104,0,0.4194,0.5806,7.1935,5854.8065,2,0.3437,4.8056,9,6,0,3,9,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5231,1085,107,1,0.4194,0.5806,7.1935,5854.8065,3,0.3758,4.7893,9,6,0,3,5,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5241,1085,105,1,0.4194,0.5806,7.1935,5854.8065,2,0.3338,4.6718,9,3,0,3,6,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5243,1085,108,0,0.4194,0.5806,7.1935,5854.8065,4,0.3287,4.6322,9,3,0,3,6,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5244,1085,104,0,0.4194,0.5806,7.1935,5854.8065,2,0.3437,4.8056,9,3,0,3,8,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5242,1085,106,1,0.4194,0.5806,7.1935,5854.8065,2,0.3516,4.8132,9,3,0,3,7,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5245,1085,102,0,0.4194,0.5806,7.1935,5854.8065,3,0.3245,4.6546,9,3,0,3,7,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5240,1085,107,0,0.4194,0.5806,7.1935,5854.8065,3,0.3758,4.7893,9,3,0,3,7,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5229,1085,107,1,0.4194,0.5806,7.1935,5854.8065,3,0.3758,4.7893,9,6,0,3,10,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5230,1085,106,0,0.4194,0.5806,7.1935,5854.8065,2,0.3516,4.8132,9,6,0,3,6,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5227,1085,104,1,0.4194,0.5806,7.1935,5854.8065,2,0.3437,4.8056,9,6,0,3,10,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1085_5228,1085,108,1,0.4194,0.5806,7.1935,5854.8065,4,0.3287,4.6322,8,6,0,3,5,0.5544845416729267,0.4455154583270733,0.42419220881584363,0.3538,0.1019
act_1086_5259,1086,106,1,0.5,0.5,9.0,17045.9444,2,0.3516,4.8132,9,2,0,3,6,0.6844471049838596,0.31555289501614037,0.3240403330988354,0.2444,0.0257
act_1086_5268,1086,105,0,0.5,0.5,9.0,17045.9444,2,0.3338,4.6718,9,2,0,3,8,0.6844471049838596,0.31555289501614037,0.3240403330988354,0.2444,0.0257
act_1086_5257,1086,107,0,0.5,0.5,9.0,17045.9444,3,0.3758,4.7893,9,2,0,3,9,0.6844471049838596,0.31555289501614037,0.3240403330988354,0.2444,0.0257
act_1086_5267,1086,101,0,0.5,0.5,9.0,17045.9444,1,0.3567,4.7353,8,2,0,3,11,0.6844471049838596,0.31555289501614037,0.3240403330988354,0.2444,0.0257
act_1086_5258,1086,103,0,0.5,0.5,9.0,17045.9444,1,0.3628,4.7655,8,2,0,3,9,0.6844471049838596,0.31555289501614037,0.3240403330988354,0.2444,0.0257
act_1086_5255,1086,107,0,0.5,0.5,9.0,17045.9444,3,0.3758,4.7893,9,1,0,3,10,0.6844471049838596,0.31555289501614037,0.3240403330988354,0.2444,0.0257
act_1086_5256,1086,101,0,0.5,0.5,9.0,17045.9444,1,0.3567,4.7353,9,1,0,3,12,0.6844471049838596,0.31555289501614037,0.3240403330988354,0.2444,0.0257
act_1086_5263,1086,105,0,0.5,0.5,9.0,17045.9444,2,0.3338,4.6718,9,4,0,3,8,0.6844471049838596,0.31555289501614037,0.3240403330988354,0.2444,0.0257
act_1086_5264,1086,101,0,0.5,0.5,9.0,17045.9444,1,0.3567,4.7353,9,4,0,3,8,0.6844471049838596,0.31555289501614037,0.3240403330988354,0.2444,0.0257
act_1086_5269,1086,103,1,0.5,0.5,9.0,17045.9444,1,0.3628,4.7655,9,2,0,3,7,0.6844471049838596,0.31555289501614037,0.3240403330988354,0.2444,0.0257
act_1086_5270,1086,104,1,0.5,0.5,9.0,17045.9444,2,0.3437,4.8056,9,2,0,3,10,0.6844471049838596,0.31555289501614037,0.3240403330988354,0.2444,0.0257
act_1086_5262,1086,105,1,0.5,0.5,9.0,17045.9444,2,0.3338,4.6718,9,3,0,3,10,0.6844471049838596,0.31555289501614037,0.3240403330988354,0.2444,0.0257
act_1086_5271,1086,106,0,0.5,0.5,9.0,17045.9444,2,0.3516,4.8132,9,3,0,3,6,0.6844471049838596,0.31555289501614037,0.3240403330988354,0.2444,0.0257
act_1086_5265,1086,102,1,0.5,0.5,9.0,17045.9444,3,0.3245,4.6546,9,3,0,3,9,0.6844471049838596,0.31555289501614037,0.3240403330988354,0.2444,0.0257
act_1086_5260,1086,106,1,0.5,0.5,9.0,17045.9444,2,0.3516,4.8132,9,3,0,3,11,0.6844471049838596,0.31555289501614037,0.3240403330988354,0.2444,0.0257
act_1086_5272,1086,104,1,0.5,0.5,9.0,17045.9444,2,0.3437,4.8056,9,3,0,3,12,0.6844471049838596,0.31555289501614037,0.3240403330988354,0.2444,0.0257
act_1086_5266,1086,101,1,0.5,0.5,9.0,17045.9444,1,0.3567,4.7353,9,3,0,3,10,0.6844471049838596,0.31555289501614037,0.3240403330988354,0.2444,0.0257
act_1086_5261,1086,104,1,0.5,0.5,9.0,17045.9444,2,0.3437,4.8056,8,3,0,3,6,0.6844471049838596,0.31555289501614037,0.3240403330988354,0.2444,0.0257
act_1087_5289,1087,107,1,0.4194,0.5806,9.5806,17278.6452,3,0.3758,4.7893,9,1,0,3,9,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5290,1087,106,0,0.4194,0.5806,9.5806,17278.6452,2,0.3516,4.8132,9,1,0,3,12,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5291,1087,105,0,0.4194,0.5806,9.5806,17278.6452,2,0.3338,4.6718,9,1,0,3,9,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5288,1087,103,0,0.4194,0.5806,9.5806,17278.6452,1,0.3628,4.7655,9,1,0,3,10,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5292,1087,101,0,0.4194,0.5806,9.5806,17278.6452,1,0.3567,4.7353,9,1,0,3,8,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5295,1087,104,1,0.4194,0.5806,9.5806,17278.6452,2,0.3437,4.8056,9,4,0,3,11,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5296,1087,108,1,0.4194,0.5806,9.5806,17278.6452,4,0.3287,4.6322,9,4,0,3,11,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5297,1087,103,1,0.4194,0.5806,9.5806,17278.6452,1,0.3628,4.7655,9,4,0,3,9,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5274,1087,107,1,0.4194,0.5806,9.5806,17278.6452,3,0.3758,4.7893,9,7,0,3,8,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5273,1087,108,0,0.4194,0.5806,9.5806,17278.6452,4,0.3287,4.6322,9,7,0,3,7,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5275,1087,106,0,0.4194,0.5806,9.5806,17278.6452,2,0.3516,4.8132,8,7,0,3,12,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5285,1087,106,0,0.4194,0.5806,9.5806,17278.6452,2,0.3516,4.8132,9,4,0,3,12,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5284,1087,107,1,0.4194,0.5806,9.5806,17278.6452,3,0.3758,4.7893,9,4,0,3,6,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5283,1087,103,0,0.4194,0.5806,9.5806,17278.6452,1,0.3628,4.7655,9,4,0,3,6,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5281,1087,106,0,0.4194,0.5806,9.5806,17278.6452,2,0.3516,4.8132,9,7,0,3,10,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5300,1087,101,1,0.4194,0.5806,9.5806,17278.6452,1,0.3567,4.7353,9,7,0,3,11,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5282,1087,102,1,0.4194,0.5806,9.5806,17278.6452,3,0.3245,4.6546,9,7,0,3,12,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5298,1087,104,1,0.4194,0.5806,9.5806,17278.6452,2,0.3437,4.8056,9,7,0,3,10,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5301,1087,108,1,0.4194,0.5806,9.5806,17278.6452,4,0.3287,4.6322,8,7,0,3,11,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5299,1087,102,0,0.4194,0.5806,9.5806,17278.6452,3,0.3245,4.6546,8,7,0,3,9,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5303,1087,103,1,0.4194,0.5806,9.5806,17278.6452,1,0.3628,4.7655,9,6,0,3,9,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5302,1087,108,1,0.4194,0.5806,9.5806,17278.6452,4,0.3287,4.6322,9,6,0,3,12,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5293,1087,101,1,0.4194,0.5806,9.5806,17278.6452,1,0.3567,4.7353,9,5,0,3,6,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5294,1087,105,0,0.4194,0.5806,9.5806,17278.6452,2,0.3338,4.6718,8,5,0,3,9,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5287,1087,105,1,0.4194,0.5806,9.5806,17278.6452,2,0.3338,4.6718,9,3,0,3,9,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5286,1087,103,1,0.4194,0.5806,9.5806,17278.6452,1,0.3628,4.7655,9,3,0,3,11,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5277,1087,107,0,0.4194,0.5806,9.5806,17278.6452,3,0.3758,4.7893,9,2,0,3,10,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5278,1087,104,1,0.4194,0.5806,9.5806,17278.6452,2,0.3437,4.8056,9,2,0,3,8,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5276,1087,108,1,0.4194,0.5806,9.5806,17278.6452,4,0.3287,4.6322,9,2,0,3,12,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5279,1087,106,1,0.4194,0.5806,9.5806,17278.6452,2,0.3516,4.8132,9,2,0,3,10,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1087_5280,1087,103,0,0.4194,0.5806,9.5806,17278.6452,1,0.3628,4.7655,8,2,0,3,8,0.5955031944043708,0.40449680559562917,0.4126724763350053,0.3586,0.0184
act_1088_5305,1088,106,0,0.5417,0.4583,9.125,10325.5,2,0.3516,4.8132,9,2,0,3,11,0.6328542868296305,0.3671457131703695,0.3810018426647373,0.3235,0.0291
act_1088_5306,1088,103,1,0.5417,0.4583,9.125,10325.5,1,0.3628,4.7655,9,2,0,3,9,0.6328542868296305,0.3671457131703695,0.3810018426647373,0.3235,0.0291
act_1088_5304,1088,101,1,0.5417,0.4583,9.125,10325.5,1,0.3567,4.7353,9,2,0,3,10,0.6328542868296305,0.3671457131703695,0.3810018426647373,0.3235,0.0291
act_1088_5327,1088,106,0,0.5417,0.4583,9.125,10325.5,2,0.3516,4.8132,9,4,0,3,7,0.6328542868296305,0.3671457131703695,0.3810018426647373,0.3235,0.0291
act_1088_5326,1088,108,0,0.5417,0.4583,9.125,10325.5,4,0.3287,4.6322,8,4,0,3,9,0.6328542868296305,0.3671457131703695,0.3810018426647373,0.3235,0.0291
act_1088_5325,1088,102,0,0.5417,0.4583,9.125,10325.5,3,0.3245,4.6546,8,4,0,3,11,0.6328542868296305,0.3671457131703695,0.3810018426647373,0.3235,0.0291
act_1088_5310,1088,106,0,0.5417,0.4583,9.125,10325.5,2,0.3516,4.8132,9,1,0,3,6,0.6328542868296305,0.3671457131703695,0.3810018426647373,0.3235,0.0291
act_1088_5309,1088,104,1,0.5417,0.4583,9.125,10325.5,2,0.3437,4.8056,9,1,0,3,7,0.6328542868296305,0.3671457131703695,0.3810018426647373,0.3235,0.0291
act_1088_5318,1088,103,0,0.5417,0.4583,9.125,10325.5,1,0.3628,4.7655,9,1,0,3,9,0.6328542868296305,0.3671457131703695,0.3810018426647373,0.3235,0.0291
act_1088_5319,1088,107,1,0.5417,0.4583,9.125,10325.5,3,0.3758,4.7893,9,1,0,3,8,0.6328542868296305,0.3671457131703695,0.3810018426647373,0.3235,0.0291
act_1088_5311,1088,105,1,0.5417,0.4583,9.125,10325.5,2,0.3338,4.6718,9,7,0,3,12,0.6328542868296305,0.3671457131703695,0.3810018426647373,0.3235,0.0291
act_1088_5313,1088,108,1,0.5417,0.4583,9.125,10325.5,4,0.3287,4.6322,9,7,0,3,7,0.6328542868296305,0.3671457131703695,0.3810018426647373,0.3235,0.0291
act_1088_5314,1088,102,0,0.5417,0.4583,9.125,10325.5,3,0.3245,4.6546,9,7,0,3,10,0.6328542868296305,0.3671457131703695,0.3810018426647373,0.3235,0.0291
act_1088_5312,1088,103,0,0.5417,0.4583,9.125,10325.5,1,0.3628,4.7655,8,7,0,3,12,0.6328542868296305,0.3671457131703695,0.3810018426647373,0.3235,0.0291
act_1088_5307,1088,103,1,0.5417,0.4583,9.125,10325.5,1,0.3628,4.7655,9,3,0,3,9,0.6328542868296305,0.3671457131703695,0.3810018426647373,0.3235,0.0291
act_1088_5308,1088,107,1,0.5417,0.4583,9.125,10325.5,3,0.3758,4.7893,9,3,0,3,9,0.6328542868296305,0.3671457131703695,0.3810018426647373,0.3235,0.0291
act_1088_5317,1088,103,0,0.5417,0.4583,9.125,10325.5,1,0.3628,4.7655,9,2,0,3,7,0.6328542868296305,0.3671457131703695,0.3810018426647373,0.3235,0.0291
act_1088_5316,1088,106,1,0.5417,0.4583,9.125,10325.5,2,0.3516,4.8132,8,2,0,3,11,0.6328542868296305,0.3671457131703695,0.3810018426647373,0.3235,0.0291
act_1088_5315,1088,102,1,0.5417,0.4583,9.125,10325.5,3,0.3245,4.6546,8,2,0,3,10,0.6328542868296305,0.3671457131703695,0.3810018426647373,0.3235,0.0291
act_1088_5324,1088,103,1,0.5417,0.4583,9.125,10325.5,1,0.3628,4.7655,9,6,0,3,10,0.6328542868296305,0.3671457131703695,0.3810018426647373,0.3235,0.0291
act_1088_5320,1088,104,0,0.5417,0.4583,9.125,10325.5,2,0.3437,4.8056,9,6,0,3,8,0.6328542868296305,0.3671457131703695,0.3810018426647373,0.3235,0.0291
act_1088_5321,1088,106,0,0.5417,0.4583,9.125,10325.5,2,0.3516,4.8132,9,6,0,3,10,0.6328542868296305,0.3671457131703695,0.3810018426647373,0.3235,0.0291
act_1088_5322,1088,102,0,0.5417,0.4583,9.125,10325.5,3,0.3245,4.6546,8,6,0,3,11,0.6328542868296305,0.3671457131703695,0.3810018426647373,0.3235,0.0291
act_1088_5323,1088,105,0,0.5417,0.4583,9.125,10325.5,2,0.3338,4.6718,8,6,0,3,6,0.6328542868296305,0.3671457131703695,0.3810018426647373,0.3235,0.0291
act_1089_5359,1089,105,1,0.4103,0.5897,9.6154,15073.5897,2,0.3338,4.6718,9,7,0,3,8,0.6296221367629258,0.3703778632370742,0.355248954746273,0.3462,0.0205
act_1089_5360,1089,101,1,0.4103,0.5897,9.6154,15073.5897,1,0.3567,4.7353,8,7,0,3,11,0.6296221367629258,0.3703778632370742,0.355248954746273,0.3462,0.0205
act_1089_5365,1089,101,1,0.4103,0.5897,9.6154,15073.5897,1,0.3567,4.7353,9,6,0,3,11,0.6296221367629258,0.3703778632370742,0.355248954746273,0.3462,0.0205
act_1089_5366,1089,105,0,0.4103,0.5897,9.6154,15073.5897,2,0.3338,4.6718,9,6,0,3,10,0.6296221367629258,0.3703778632370742,0.355248954746273,0.3462,0.0205
act_1089_5358,1089,106,0,0.4103,0.5897,9.6154,15073.5897,2,0.3516,4.8132,9,6,0,3,11,0.6296221367629258,0.3703778632370742,0.355248954746273,0.3462,0.0205
act_1089_5357,1089,107,1,0.4103,0.5897,9.6154,15073.5897,3,0.3758,4.7893,8,6,0,3,8,0.6296221367629258,0.3703778632370742,0.355248954746273,0.3462,0.0205
act_1089_5353,1089,105,1,0.4103,0.5897,9.6154,15073.5897,2,0.3338,4.6718,8,1,0,3,10,0.6296221367629258,0.3703778632370742,0.355248954746273,0.3462,0.0205
act_1089_5352,1089,103,0,0.4103,0.5897,9.6154,15073.5897,1,0.3628,4.7655,8,1,0,3,10,0.6296221367629258,0.3703778632370742,0.355248954746273,0.3462,0.0205
act_1089_5355,1089,104,0,0.4103,0.5897,9.6154,15073.5897,2,0.3437,4.8056,9,4,0,3,10,0.6296221367629258,0.3703778632370742,0.355248954746273,0.3462,0.0205
act_1089_5356,1089,103,1,0.4103,0.5897,9.6154,15073.5897,1,0.3628,4.7655,9,4,0,3,12,0.6296221367629258,0.3703778632370742,0.355248954746273,0.3462,0.0205
act_1089_5354,1089,106,1,0.4103,0.5897,9.6154,15073.5897,2,0.3516,4.8132,9,4,0,3,11,0.6296221367629258,0.3703778632370742,0.355248954746273,0.3462,0.0205
act_1089_5335,1089,107,1,0.4103,0.5897,9.6154,15073.5897,3,0.3758,4.7893,9,7,0,3,11,0.6296221367629258,0.3703778632370742,0.355248954746273,0.3462,0.0205
act_1089_5333,1089,102,0,0.4103,0.5897,9.6154,15073.5897,3,0.3245,4.6546,9,7,0,3,11,0.6296221367629258,0.3703778632370742,0.355248954746273,0.3462,0.0205
